Country/Code,Country/DisplayName/EN,Country/DisplayName/TH,Country/DisplayName/ZH,Province/Code,Province/DisplayName/EN,Province/DisplayName/TH,Province/DisplayName/ZH,District/Code,District/DisplayName/EN,District/DisplayName/TH,District/DisplayName/ZH,Subdistrict/Code,Subdistrict/DisplayName/EN,Subdistrict/DisplayName/TH,Subdistrict/DisplayName/ZH,PostalCode/Code,PostalCode/DisplayName/EN,PostalCode/DisplayName/TH,PostalCode/DisplayName/ZH
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850405,Lamliang,ลำเลียง,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850406,Cho.Po.Ro.,จ.ป.ร.,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850407,Bang Yai,บางใหญ่,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8503,Papoe,กะเปอร์,,TH-850301,Muang Kluang,ม่วงกลวง,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8503,Papoe,กะเปอร์,,TH-850302,Kapoe,กะเปอร์,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8503,Papoe,กะเปอร์,,TH-850303,Chiao Liang,เชี่ยวเหลียง,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8503,Papoe,กะเปอร์,,TH-850304,Ban Na,บ้านนา,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8503,Papoe,กะเปอร์,,TH-850305,Bang Hin,บางหิน,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8505,Suk Samran,สุขสำราญ,,TH-850501,Nakha,นาคา,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8505,Suk Samran,สุขสำราญ,,TH-850502,Kamphuan,กำพวน,,85120,85120,85120,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850108,Sai Daeng,ทรายแดง,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850201,La-Un Tai,ละอุ่นใต้,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850202,La-Un Nuea,ละอุ่นเหนือ,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850203,Bang Phra Tai,บางพระใต้,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850204,Bang Phra Nuea,บางพระเหนือ,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850205,Bang Kaeo,บางแก้ว,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850206,Nai Wong Nuea,ในวงเหนือ,,85130,85130,85130,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8502,La-un,ละอุ่น,,TH-850207,Nai Wong Tai,ในวงใต้,,85130,85130,85130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860101,Tha Taphao,ท่าตะเภา,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860103,Tha Yang,ท่ายาง,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860104,Bang Mak,บางหมาก,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860105,Na Thung,นาทุ่ง,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860106,Na Cha-Ang,นาชะอัง,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860107,Tak Daet,ตากแดด,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860108,Bang Luek,บางลึก,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860109,Hat Phan Krai,หาดพันไกร,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860110,Wang Phai,วังไผ่,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860113,Khun Krathing,ขุนกระทิง,,86000,86000,86000,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860114,Thung Kha,ทุ่งคา,,86100,86100,86100,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860115,Wisai Nuea,วิสัยเหนือ,,86100,86100,86100,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860117,Tham Sing,ถ้ำสิงห์,,86100,86100,86100,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860401,Lang Suan,หลังสวน,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860402,Khan Ngoen,ขันเงิน,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860403,Tha Maphla,ท่ามะพลา,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860404,Nakha,นาขา,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860405,Na Phaya,นาพญา,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860406,Ban Khuan,บ้านควน,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860407,Bang Maphrao,บางมะพร้าว,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860410,Pho Daeng,พ้อแดง,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860411,Laem Sai,แหลมทราย,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860412,Wang Tako,วังตะกอ,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860413,Hat Yai,หาดยาย,,86110,86110,86110,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860102,Pak Nam,ปากน้ำ,,86120,86120,86120,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860103,Tha Yang,ท่ายาง,,86120,86120,86120,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860116,Hat Sai Ri,หาดทรายรี,,86120,86120,86120,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860701,Na Pho,นาโพธิ์,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860702,Sawi,สวี,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860703,Thung Raya,ทุ่งระยะ,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860704,Tha Hin,ท่าหิน,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860705,Pak Phraek,ปากแพรก,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860706,Dan Sawi,ด่านสวี,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860707,Khron,ครน,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860708,Wisai Tai,วิสัยใต้,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860709,Na Sak,นาสัก,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860710,Khao Thalu,เขาทะลุ,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8607,Sawi,สวี,,TH-860711,Khao Khai,เขาค่าย,,86130,86130,86130,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860201,Tha Sae,ท่าแซะ,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860202,Khu Ring,คุริง,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860203,Salui,สลุย,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860204,Na Kratam,นากระตาม,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860205,Rap Ro,รับร่อ,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860206,Tha Kham,ท่าข้าม,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860207,Hong Charoen,หงษ์เจริญ,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860209,Sap Anan,ทรัพย์อนันต์,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860210,Song Phi Nong,สองพี่น้อง,,86140,86140,86140,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860407,Bang Maphrao,บางมะพร้าว,,86150,86150,86150,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860408,Bang Nam Chuet,บางน้ำจืด,,86150,86150,86150,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8604,Lang Suan,หลังสวน,,TH-860409,Pak Nam,ปากน้ำ,,86150,86150,86150,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860301,Bang Son,บางสน,,86160,86160,86160,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860302,Thale Sap,ทะเลทรัพย์,,86160,86160,86160,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860304,Chum Kho,ชุมโค,,86160,86160,86160,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8605,Lamae,ละแม,,TH-860501,Lamae,ละแม,,86170,86170,86170,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8605,Lamae,ละแม,,TH-860502,Thung Luang,ทุ่งหลวง,,86170,86170,86170,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8605,Lamae,ละแม,,TH-860503,Suan Taeng,สวนแตง,,86170,86170,86170,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8605,Lamae,ละแม,,TH-860504,Thung Kha Wat,ทุ่งคาวัด,,86170,86170,86170,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8606,Phato,พะโต๊ะ,,TH-860601,Phato,พะโต๊ะ,,86180,86180,86180,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8606,Phato,พะโต๊ะ,,TH-860602,Pak Song,ปากทรง,,86180,86180,86180,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8606,Phato,พะโต๊ะ,,TH-860603,Pang Wan,ปังหวาน,,86180,86180,86180,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8606,Phato,พะโต๊ะ,,TH-860604,Phrarak,พระรักษ์,,86180,86180,86180,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860107,Tak Daet,ตากแดด,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860110,Wang Phai,วังไผ่,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860111,Wang Mai,วังใหม่,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860112,Ban Na,บ้านนา,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8601,Mueang Chumphon,เมืองชุมพร,,TH-860113,Khun Krathing,ขุนกระทิง,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860205,Rap Ro,รับร่อ,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8602,Tha Sae,ท่าแซะ,,TH-860208,Hin Kaeo,หินแก้ว,,86190,86190,86190,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860305,Don Yang,ดอนยาง,,86210,86210,86210,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860306,Pak Khlong,ปากคลอง,,86210,86210,86210,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860307,Khao Chaiyarat,เขาไชยราช,,86210,86210,86210,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8608,Thung Tako,ทุ่งตะโก,,TH-860801,Pak Tako,ปากตะโก,,86220,86220,86220,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8608,Thung Tako,ทุ่งตะโก,,TH-860802,Thung Takhrai,ทุ่งตะไคร,,86220,86220,86220,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8608,Thung Tako,ทุ่งตะโก,,TH-860803,Tako,ตะโก,,86220,86220,86220,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8608,Thung Tako,ทุ่งตะโก,,TH-860804,Chong Mai Kaeo,ช่องไม้แก้ว,,86220,86220,86220,
THA,Thailand,ไทย,,TH-86,Chumphon,ชุมพร,,TH-8603,Pathio,ปะทิว,,TH-860303,Saphli,สะพลี,,86230,86230,86230,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900101,Bo Yang,บ่อยาง,,90000,90000,90000,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900102,Khao Rupchang,เขารูปช้าง,,90000,90000,90000,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900103,Ko Taeo,เกาะแต้ว,,90000,90000,90000,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900105,Thung Wang,ทุ่งหวัง,,90000,90000,90000,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900104,Pha Wong,พะวง,,90100,90100,90100,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9001,Muaeng Songkhla,เมืองสงขลา,,TH-900106,Ko Yo,เกาะยอ,,90100,90100,90100,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901101,Hat Yai,หาดใหญ่,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901102,Khuan Lang,ควนลัง,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901103,Khu Tao,คูเต่า,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901104,Kho Hong,คอหงส์,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901105,Khlong Hae,คลองแห,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901107,Khlong U Ta Phao,คลองอู่ตะเภา,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901108,Chalung,ฉลุง,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901111,Thung Yai,ทุ่งใหญ่,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901112,Thung Tam Sao,ทุ่งตำเสา,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901113,Tha Kham,ท่าข้าม,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9011,Hat Yai,หาดใหญ่,,TH-901114,Nam Noi,น้ำน้อย,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9014,Bang Klam,บางกล่ำ,,TH-901401,Bang Klam,บางกล่ำ,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9014,Bang Klam,บางกล่ำ,,TH-901402,Tha Chang,ท่าช้าง,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9014,Bang Klam,บางกล่ำ,,TH-901403,Mae Thom,แม่ทอม,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9014,Bang Klam,บางกล่ำ,,TH-901404,Ban Han,บ้านหาร,,90110,90110,90110,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9016,Khlong Hoi Khong,คลองหอยโข่ง,,TH-901604,Khlong La,คลองหลา,,90115,90115,90115,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9010,Sadao,สะเดา,,TH-901001,Sadao,สะเดา,,90120,90120,90120,
THA,Thailand,ไทย,,TH-90,Songkhla,สงขลา,,TH-9010,Sadao,สะเดา,,TH-901002,Prik,ปริก,,90120,90120,90120,
